t(sec)	BaseTemp(C)	D1C(A)	D2C(A)	D1T(C)	D2T(C)	VT(C)	LBOT(C)	ET(C)	Power(W)
1805.4	 31.19	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  51.0	3590.0
1825.7	 31.19	 45.6	 46.0\  25.6	  22.9	   30.0	  147.8	  50.9	3589.0
1846.0	 31.22	 45.2	 45.6\  25.6	  22.9	   30.0	  147.8	  51.1	3606.0
1866.2	 31.22	 45.4	 45.8\  25.6	  22.9	   30.0	  147.8	  51.0	3602.0
1886.5	 31.23	 45.4	 45.8\  25.6	  22.9	   30.0	  147.8	  51.0	3603.0
1906.8	 31.16	 45.4	 45.9\  25.6	  22.9	   30.0	  147.7	  51.0	3601.0
1927.1	 31.16	 45.4	 45.8\  25.6	  22.9	   30.0	  147.8	  51.0	3604.0
1947.4	 31.23	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  51.0	3601.0
1967.6	 31.23	 45.4	 45.8\  25.6	  22.9	   30.0	  147.7	  51.1	3603.0
1987.9	 31.23	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  51.1	3603.0
2008.2	 31.23	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  51.0	3595.0
2028.5	 31.24	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  51.0	3594.0
2048.8	 31.24	 45.5	 46.0\  25.6	  22.9	   30.0	  147.8	  51.1	3598.0
2069.1	 31.26	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  51.1	3599.0
2089.4	 31.26	 45.5	 45.9\  25.6	  22.9	   30.0	  147.7	  51.0	3598.0
2109.6	 31.27	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  51.0	3602.0
2129.9	 31.25	 45.6	 45.9\  25.6	  22.9	   30.0	  147.8	  51.1	3599.0
2150.2	 31.25	 45.6	 46.0\  25.6	  22.9	   30.0	  147.8	  51.0	3597.0
2170.5	 31.31	 45.5	 46.0\  25.6	  22.9	   30.0	  147.8	  51.0	3604.0
2190.8	 31.31	 45.3	 45.7\  25.6	  22.9	   30.0	  147.8	  51.1	3616.0
2211.1	 31.29	 45.3	 45.8\  25.6	  22.9	   30.0	  147.8	  51.1	3614.0
2231.4	 31.29	 45.5	 45.9\  25.6	  22.9	   30.1	  147.8	  51.0	3610.0
2251.7	 31.32	 45.5	 45.9\  25.6	  22.9	   30.0	  147.7	  50.9	3609.0
2272.0	 31.32	 45.4	 45.8\  25.6	  22.9	   30.0	  147.7	  51.1	3612.0
2292.3	 31.35	 45.5	 45.9\  25.6	  22.9	   30.0	  147.7	  51.1	3611.0
2312.5	 31.35	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  51.0	3611.0
2332.8	 31.36	 45.5	 45.9\  25.6	  22.9	   30.0	  147.7	  51.0	3610.0
2353.1	 31.35	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  51.1	3614.0
2373.4	 31.35	 45.5	 45.9\  25.6	  22.9	   30.0	  147.7	  51.0	3608.0
2393.7	 31.35	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  51.0	3611.0
2413.9	 31.35	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  51.0	3609.0
2434.2	 31.36	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  51.0	3608.0
2454.5	 31.36	 45.5	 45.9\  25.6	  22.9	   30.0	  147.7	  51.0	3606.0
2474.8	 31.38	 45.5	 45.9\  25.6	  22.9	   30.0	  147.7	  51.0	3608.0
2495.1	 31.38	 45.5	 46.0\  25.6	  22.9	   30.0	  147.7	  51.0	3607.0
2515.3	 31.38	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  51.0	3609.0
2535.7	 31.38	 45.6	 45.9\  25.6	  22.9	   30.0	  147.8	  51.1	3612.0
2555.9	 31.39	 45.6	 46.0\  25.6	  22.9	   30.0	  147.8	  51.0	3608.0
2576.2	 31.42	 45.3	 45.7\  25.6	  22.9	   30.0	  147.8	  51.1	3627.0
2596.5	 31.42	 45.4	 45.8\  25.6	  22.9	   30.0	  147.8	  51.1	3628.0
2616.8	 31.45	 45.5	 45.9\  25.6	  22.9	   30.0	  147.7	  51.0	3624.0
2637.1	 31.45	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  51.0	3624.0
2657.3	 31.49	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  51.0	3626.0
2677.6	 31.49	 45.5	 45.8\  25.6	  22.9	   30.0	  147.7	  51.1	3628.0
2697.9	 31.49	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  51.0	3623.0
2718.3	 31.49	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  51.0	3624.0
2738.6	 31.49	 45.5	 45.9\  25.6	  22.9	   30.0	  147.7	  51.0	3626.0
2758.8	 31.49	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  51.0	3625.0
2779.1	 31.52	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  51.0	3624.0
2799.4	 31.55	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  51.0	3623.0
2819.7	 31.55	 45.3	 45.7\  25.6	  22.9	   30.0	  147.8	  51.2	3640.0
2840.0	 31.53	 45.4	 45.8\  25.6	  22.9	   30.0	  147.8	  51.0	3631.0
2860.3	 31.53	 45.5	 45.8\  25.6	  22.9	   30.0	  147.8	  51.0	3633.0
2880.5	 31.55	 45.4	 45.8\  25.6	  22.9	   30.0	  147.8	  51.0	3635.0
2900.8	 31.55	 45.4	 45.8\  25.6	  22.9	   30.0	  147.7	  51.0	3632.0
2921.1	 31.53	 45.4	 45.8\  25.6	  22.9	   30.0	  147.8	  51.0	3632.0
2941.4	 31.53	 45.4	 45.8\  25.6	  22.9	   30.0	  147.8	  51.1	3635.0
2961.7	 31.55	 45.4	 45.8\  25.6	  22.9	   30.0	  147.7	  51.0	3631.0
2982.0	 31.55	 45.4	 45.8\  25.6	  22.9	   30.0	  147.8	  50.9	3633.0
3002.2	 31.53	 45.4	 45.9\  25.6	  22.9	   30.0	  147.8	  51.1	3634.0
3022.5	 31.55	 45.4	 45.8\  25.6	  22.9	   30.0	  147.8	  51.0	3633.0
3042.7	 31.55	 45.5	 45.9\  25.6	  22.9	   30.0	  147.7	  50.9	3630.0
3063.0	 31.56	 45.4	 45.8\  25.6	  22.9	   30.0	  147.8	  51.0	3631.0
3083.3	 31.56	 45.4	 45.8\  25.6	  22.9	   30.0	  147.8	  51.1	3630.0
3103.6	 31.55	 45.4	 45.8\  25.6	  22.9	   30.0	  147.7	  51.1	3632.0
3123.8	 31.55	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  51.0	3631.0
3144.1	 31.55	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  50.9	3630.0
3164.4	 31.55	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  51.1	3633.0
3184.7	 31.53	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  51.1	3633.0
3205.0	 31.53	 45.5	 45.9\  25.7	  22.9	   30.0	  147.8	  51.0	3630.0
3225.2	 31.55	 45.4	 45.8\  25.6	  22.9	   30.0	  147.7	  51.1	3636.0
3245.5	 31.55	 45.5	 45.8\  25.6	  22.9	   30.0	  147.8	  51.1	3629.0
3265.8	 31.55	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  50.9	3632.0
3286.1	 31.56	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  51.0	3635.0
3306.3	 31.56	 45.5	 45.9\  25.6	  22.9	   30.0	  147.7	  51.1	3633.0
3326.6	 31.56	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  51.0	3633.0
3346.9	 31.56	 45.5	 45.9\  25.6	  22.9	   30.0	  147.7	  50.9	3633.0
3367.2	 31.58	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  51.1	3637.0
3387.5	 31.58	 45.5	 45.9\  25.6	  22.9	   30.0	  147.7	  51.0	3634.0
3407.7	 31.56	 45.5	 45.9\  25.6	  22.9	   30.0	  147.7	  51.0	3636.0
3428.0	 31.56	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  51.1	3636.0
3448.3	 31.58	 45.6	 46.0\  25.6	  22.9	   30.0	  147.7	  50.9	3632.0
3468.6	 31.58	 45.5	 45.9\  25.6	  22.9	   30.0	  147.7	  51.1	3638.0
3488.8	 31.58	 45.6	 46.0\  25.6	  22.9	   30.0	  147.8	  51.0	3634.0
3509.1	 31.58	 45.5	 45.8\  25.6	  22.9	   30.0	  147.8	  51.0	3643.0
3529.4	 31.58	 45.3	 45.7\  25.6	  22.9	   30.0	  147.8	  51.1	3649.0
3549.7	 31.59	 45.4	 45.8\  25.6	  22.9	   30.0	  147.8	  51.0	3646.0
3569.9	 31.59	 45.4	 45.8\  25.6	  22.9	   30.0	  147.7	  51.1	3645.0
3590.2	 31.58	 45.5	 45.8\  25.6	  22.9	   30.0	  147.8	  51.0	3643.0
3610.5	 31.58	 45.4	 45.8\  25.6	  22.9	   30.0	  147.8	  50.9	3642.0
3630.8	 31.59	 45.5	 45.8\  25.6	  22.9	   30.0	  147.8	  51.0	3647.0
3651.1	 31.59	 45.5	 45.9\  25.6	  22.9	   30.0	  147.7	  51.1	3647.0
3671.3	 31.59	 45.5	 46.0\  25.6	  22.9	   30.0	  147.8	  51.0	3642.0
3691.6	 31.59	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  51.0	3648.0
3711.9	 31.59	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  51.1	3646.0
3732.2	 31.59	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  51.1	3642.0
3752.4	 31.59	 45.5	 45.9\  25.6	  22.9	   30.0	  147.7	  51.0	3645.0
3772.7	 31.58	 45.5	 45.8\  25.6	  22.9	   30.0	  147.8	  51.1	3642.0
3793.0	 31.58	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  51.1	3648.0
3813.3	 31.60	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  50.9	3646.0
3833.6	 31.60	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  51.0	3645.0
3853.8	 31.60	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  51.1	3646.0
3874.1	 31.60	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  51.0	3653.0
3894.4	 31.62	 45.3	 45.7\  25.6	  22.9	   30.0	  147.8	  51.1	3661.0
3914.7	 31.60	 45.4	 45.8\  25.6	  22.9	   30.0	  147.8	  51.0	3654.0
3934.9	 31.60	 45.4	 45.8\  25.6	  22.9	   30.0	  147.8	  51.0	3657.0
3955.2	 31.69	 45.4	 45.8\  25.6	  22.9	   30.0	  147.7	  51.0	3655.0
3975.5	 31.69	 45.4	 45.8\  25.6	  22.9	   30.0	  147.8	  51.0	3652.0
3995.8	 31.69	 45.4	 45.8\  25.6	  22.9	   30.0	  147.8	  50.9	3652.0
4016.1	 31.69	 45.4	 45.8\  25.6	  22.9	   30.0	  147.7	  51.1	3655.0
4036.4	 31.71	 45.4	 45.8\  25.6	  22.9	   30.0	  147.8	  51.1	3655.0
4056.7	 31.71	 45.4	 45.9\  25.6	  22.9	   30.0	  147.8	  51.0	3653.0
4077.0	 31.71	 45.4	 45.8\  25.6	  22.9	   30.0	  147.8	  50.9	3654.0
4097.3	 31.71	 45.4	 45.8\  25.6	  22.9	   30.0	  147.7	  51.0	3654.0
4117.5	 31.71	 45.4	 45.8\  25.6	  22.9	   30.0	  147.8	  51.1	3650.0
4137.8	 31.68	 45.4	 45.8\  25.6	  22.9	   30.0	  147.7	  51.0	3651.0
4158.1	 31.68	 45.4	 45.8\  25.6	  22.9	   30.0	  147.8	  50.9	3651.0
4178.4	 31.69	 45.4	 45.8\  25.6	  22.9	   30.0	  147.8	  51.0	3653.0
4198.6	 31.69	 45.4	 45.8\  25.6	  22.9	   30.0	  147.8	  51.0	3650.0
4218.9	 31.72	 45.4	 45.8\  25.6	  22.9	   30.0	  147.8	  51.1	3649.0
4239.2	 31.72	 45.5	 45.8\  25.6	  22.9	   30.0	  147.8	  50.9	3652.0
4259.5	 31.69	 45.4	 45.8\  25.6	  22.9	   30.0	  147.7	  51.0	3654.0
4279.8	 31.69	 45.4	 45.8\  25.6	  22.9	   30.0	  147.8	  51.1	3654.0
4300.0	 31.72	 45.5	 45.9\  25.6	  22.9	   30.0	  147.7	  51.0	3646.0
4320.3	 31.72	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  50.9	3652.0
4340.6	 31.73	 45.4	 45.8\  25.6	  22.9	   30.0	  147.8	  51.1	3656.0
4360.8	 31.73	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  51.0	3650.0
4381.1	 31.73	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  51.0	3650.0
4401.4	 31.73	 45.4	 45.8\  25.6	  22.9	   30.0	  147.8	  51.1	3654.0
4421.6	 31.73	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  51.0	3650.0
4441.9	 31.76	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  50.9	3651.0
4462.2	 31.76	 45.5	 45.8\  25.6	  22.9	   30.0	  147.8	  51.0	3651.0
4482.5	 31.76	 45.5	 45.8\  25.6	  22.9	   30.0	  147.7	  51.1	3652.0
4502.8	 31.76	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  51.0	3648.0
4523.0	 31.75	 45.5	 45.8\  25.6	  22.9	   30.0	  147.8	  51.0	3651.0
4543.3	 31.75	 45.5	 45.9\  25.6	  22.9	   30.0	  147.7	  51.0	3650.0
4563.6	 31.78	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  51.0	3650.0
4583.9	 31.75	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  51.0	3650.0
4604.2	 31.75	 45.5	 45.8\  25.6	  22.9	   30.0	  147.8	  51.0	3654.0
4624.5	 31.76	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  51.1	3650.0
4644.7	 31.76	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  51.0	3648.0
4665.0	 31.75	 45.5	 45.9\  25.6	  22.9	   30.0	  147.7	  51.0	3651.0
4685.2	 31.75	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  51.0	3652.0
4705.5	 31.78	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  51.1	3652.0
4725.8	 31.78	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  51.0	3650.0
4746.1	 31.75	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  50.9	3648.0
4766.4	 31.75	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  51.0	3653.0
4786.7	 31.76	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  51.1	3655.0
4806.9	 31.78	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  50.9	3650.0
4827.2	 31.78	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  51.0	3653.0
4847.5	 31.79	 45.5	 45.9\  25.6	  22.9	   30.0	  147.7	  51.0	3649.0
4867.8	 31.79	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  51.0	3652.0
4888.1	 31.78	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  51.0	3651.0
4908.4	 31.78	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  51.0	3650.0
4928.7	 31.80	 45.5	 46.0\  25.6	  22.9	   30.0	  147.7	  51.0	3644.0
4948.9	 31.80	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  51.0	3651.0
4969.2	 31.80	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  51.0	3651.0
4989.5	 31.80	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  51.0	3649.0
5009.8	 31.82	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  51.0	3652.0
5030.1	 31.80	 45.5	 46.0\  25.6	  22.9	   30.0	  147.8	  51.0	3645.0
5050.4	 31.80	 45.6	 46.0\  25.6	  22.9	   30.0	  147.8	  51.0	3646.0
5070.7	 31.83	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  51.0	3642.0
5090.9	 31.83	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  51.0	3648.0
5111.2	 31.83	 45.4	 45.8\  25.6	  22.9	   30.0	  147.7	  51.0	3651.0
5131.5	 31.83	 45.3	 45.7\  25.6	  22.9	   30.0	  147.8	  51.1	3660.0
5151.8	 31.83	 45.4	 45.8\  25.6	  22.9	   30.0	  147.8	  51.0	3653.0
5172.0	 31.83	 45.4	 45.8\  25.6	  22.9	   30.0	  147.8	  51.1	3649.0
5192.3	 31.82	 45.4	 45.8\  25.6	  22.9	   30.0	  147.8	  51.0	3656.0
5212.6	 31.82	 45.4	 45.8\  25.6	  22.9	   30.0	  147.7	  51.0	3655.0
5232.8	 31.83	 45.4	 45.8\  25.6	  22.9	   30.0	  147.8	  51.0	3657.0
5253.1	 31.83	 45.5	 45.8\  25.6	  22.9	   30.0	  147.7	  51.0	3655.0
5273.5	 31.83	 45.4	 45.8\  25.6	  22.9	   30.0	  147.8	  50.9	3653.0
5293.8	 31.85	 45.4	 45.8\  25.6	  22.9	   30.0	  147.8	  51.0	3656.0
5314.1	 31.85	 45.4	 45.8\  25.6	  22.9	   30.0	  147.8	  51.1	3657.0
5334.4	 31.86	 45.4	 45.9\  25.6	  22.9	   30.0	  147.8	  51.0	3655.0
5354.6	 31.86	 45.4	 45.8\  25.6	  22.9	   30.0	  147.8	  51.0	3655.0
5374.9	 31.85	 45.4	 45.8\  25.6	  22.9	   30.0	  147.8	  51.1	3657.0
5395.2	 31.85	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  51.0	3652.0
5415.4	 31.85	 45.4	 45.9\  25.6	  22.9	   30.0	  147.7	  50.9	3651.0
5435.7	 31.85	 45.4	 45.8\  25.6	  22.9	   30.0	  147.7	  51.1	3656.0
5456.0	 31.87	 45.4	 45.8\  25.6	  22.9	   30.0	  147.7	  51.0	3656.0
5476.3	 31.86	 45.4	 45.8\  25.6	  22.9	   30.0	  147.8	  51.0	3654.0
5496.5	 31.86	 45.4	 45.8\  25.6	  22.9	   30.0	  147.8	  51.0	3656.0
5516.9	 31.85	 45.4	 45.8\  25.6	  22.9	   30.0	  147.8	  51.1	3655.0
5537.2	 31.85	 45.5	 45.8\  25.6	  22.9	   30.0	  147.7	  50.9	3653.0
5557.5	 31.85	 45.5	 45.8\  25.6	  22.9	   30.0	  147.7	  51.0	3654.0
5577.8	 31.85	 45.4	 45.9\  25.6	  22.9	   30.0	  147.8	  51.1	3655.0
5598.1	 31.85	 45.5	 45.8\  25.6	  22.9	   30.0	  147.7	  51.0	3647.0
