t(sec)	BaseTemp(C)	D1C(A)	(D2C(A)	Power(W)   0.1	 20.36	  0.5	  0.4	  0.0
   1.2	 20.36	  0.5	  0.4	  0.0
   2.3	 20.36	  0.5	  0.4	  0.0
   3.4	 20.36	  0.5	  0.4	  0.0
   4.5	 20.36	  0.5	  0.4	  0.0
   5.6	 20.36	  0.5	  0.4	  0.0
   6.7	 20.36	  0.5	  0.4	  0.0
   7.8	 20.36	  0.5	  0.4	  0.0
   8.8	 20.36	  0.5	  0.4	  0.0
   9.9	 20.36	  0.5	  0.4	  0.0
